immowebCode,type,priceString,price,country,province,district,locality,postalCode,street,latitude,longitude,availableDate,neighborhoodOrLocality,constructionYear,floor,numberOfFloors,buildingCondition,numberOfFrontages,outdoorParkingSpaces,surroundingsType,livingArea,livingRoomSurface,kitchenType,kitchenSurface,bedrooms,bedroom1Surface,bedroom2Surface,bathrooms,toilets,basement,furnished,terraceSurface,elevator,disabilityAccess,tvCable,visioPhone,swimmingPool,energyConsumption,energyClass,EPCReportReference,CO2Emission,yearlyEnergyConsumption,heatingType,thermicSolarPanels,doubleGlazing,planningPermission,subdivisionPermit,floodZoneType,landUseDesignation,cadastralIncome,tenementBuilding,streetFrontageWidth,coveredParkingSpaces,basementSurface,monthlyCharges,diningRoom,showerRooms,intercom,bedroom3Surface,armoredDoor,propertyName,laundryRoom,terraceOrientation,caretaker,commonWaterHeater,livingRoom,terrace,attic,bedroom4Surface,officeSurface,office,alarm,eLevel,heatPump,PVSolarPanels,plotSurface,lotWidth,gasWaterElectric,gardenSurface,gardenOrientation,dressingRoom,professionalSpace,sewerConnection,jacuzzi,sauna,buildingType,fireplaces,garden,airConditioning,internet,professionalSpaceSurface,atticSurface,isolated,bedroom5Surface,streetFacing,woodedLand,rearPlot,flatLand
10162722,Apartment,"€549,000",549000.0,Belgium,West Flanders,Tielt,Tielt,8700.0,Markt 32,51.0,3.33,None,None,None,2,None,As new,None,1,None,271,None,4,None,3,None,None,None,2,0,1,None,2,0,0,0,1,85.04,A,Not specified,None,None,1,0,2,2,0,1,None,,1,None,1,None,,0,None,0,None,0,None,0,180,1,0,0,2,0,None,None,0,1,60,1,0,None,None,0,None,0,2,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10162721,Apartment,"€339,000",339000.0,Belgium,Antwerp,Antwerp,Brasschaat,2930.0,Kapelsesteenweg 348,51.29,4.44,None,None,None,None,None,As new,None,None,None,100,35,4,9,2,13,10,None,1,0,1,None,0,0,0,0,0,136.95,B,11002-G-2011_47413/EP06487/A001/D01/SD002,None,None,1,0,2,2,1,1,"Living area (residential, urban or rural)",,1,None,None,None,,0,None,0,None,0,None,0,135,0,0,0,2,0,None,None,0,0,70,1,0,None,None,0,227,135,1,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10162719,Apartment,"€475,000",475000.0,Belgium,Namur,Namur,Namur,5000.0,Rue de Marchovelette 17,50.48,4.89,None,None,1918,None,None,None,2,None,None,260,21,0,34,4,None,None,3,None,0,1,37,1,1,2,0,1,216,C,20160930019490,None,16096,1,1,2,0,1,1,Another type of area,,2,13,None,None,,0,None,0,None,1,None,0,0,0,1,0,0,0,None,22,2,1,216,1,1,1530,13,2,None,0,0,2,2,1,1,Apartment building,None,0,0,,None,None,0,None,0,0,0,0
10114017,Apartment,"€475,000",495000.0,Belgium,East Flanders,Dendermonde,Dendermonde,9200.0,Zuidlaan 2,51.03,4.1,None,None,1986,None,None,Good,4,4,None,260,50,2,None,4,None,None,1,2,0,1,None,0,0,0,0,0,529,F,265017-RES-2,None,None,2,0,2,0,0,0,None,"€ 1,1131113 €",1,16,2,None,,0,1,0,None,0,None,0,0,0,0,0,2,0,None,None,0,2,None,0,0,783,23,2,None,315,0,0,0,0,0,,1,2,0,,None,None,0,None,0,0,0,0
10157831,Apartment,"€1,700,000",1700000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Avenue Louis Lepoutre 112,50.82,4.36,June 1 2021 - 12:00 AM,None,None,None,None,None,None,1,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,65,B,Not specified,65,None,0,0,0,2,2,1,None,,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10157787,Apartment,"€1,700,000",1700000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Avenue Louis Lepoutre 112,50.82,4.36,June 1 2021 - 12:00 AM,Bruxelles Sud,None,None,None,None,None,1,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,65,B,Not specified,60,None,0,0,0,2,2,1,None,,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10156769,Apartment,"€105,000",105000.0,Belgium,East Flanders,Oudenaarde,Ronse,9600.0,Abeelstraat 9A,50.75,3.6,None,None,1971,4,None,To renovate,2,None,None,85,None,3,None,2,None,None,1,1,0,1,3,2,0,0,0,0,291,D,20220622011057,None,None,1,0,0,2,1,1,"Living area (residential, urban or rural)",€ 875875 €,1,None,None,None,,0,None,0,None,0,Marie-Thérése,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10155618,Apartment,"€137,500",137500.0,Belgium,Flemish Brabant,Leuven,Leuven,3000.0,Vismarkt 10 c,50.88,4.7,None,None,2004,4,4,Good,4,None,None,28,None,2,None,1,7,None,1,1,0,1,2,2,0,0,2,0,527,G,Not specified,None,None,2,0,2,2,0,1,None,€ 705705 €,1,None,None,None,,0,None,0,None,0,Josephine,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10156202,Apartment,"€169,500",169500.0,Belgium,Liege,Huy,Huy,4500.0,Rue des Brasseurs (Grand' Place),99.0,999.0,None,None,None,5,None,None,1,None,None,30,None,0,None,1,None,None,1,None,1,0,None,2,0,0,0,0,0,None,45 kg CO₂/m²,None,None,0,0,0,0,0,0,None,No,0,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10155476,Apartment,"€170,000",170000.0,Belgium,Liege,Huy,Huy,4500.0,Rue des Brasseurs (Grand' Place),99.0,999.0,None,None,None,2,None,None,None,None,None,None,None,0,None,None,15,None,1,None,1,2,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,No,0,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10154803,Apartment,"€210,000",210000.0,Belgium,Liege,Waremme,Braives,4260.0,Chaussee de Tirlemont 15/1,50.64,5.16,None,Hesbaye,2006,2,2,As new,3,None,Urban,110,45,6,13,2,13,16,1,1,0,1,None,1,1,0,0,1,162,B,20220920002534,30,20808,1,0,0,0,1,0,"Living area (residential, urban or rural)",€ 993993 €,1,None,1,6,,0,None,2,None,2,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,450,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10155629,Apartment,"€235,000",235000.0,Belgium,Flemish Brabant,Leuven,Leuven,3000.0,Vismarkt 10 c,50.88,4.7,None,None,2009,5,6,Good,2,None,None,55,28,8,None,1,9,None,1,1,2,2,3,2,0,0,2,0,220,E,Not specified,35,None,2,0,2,2,0,3,None,€ 806806 €,1,None,1,None,,0,None,0,None,0,Pelikaan,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10156573,Apartment,"€255,000",325000.0,Belgium,West Flanders,Oostend,Middelkerke,8430.0,Zeedijk 127-128,51.19,2.81,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10155621,Apartment,"€265,000",265000.0,Belgium,Flemish Brabant,Leuven,Leuven,3000.0,Vismarkt 10 c,50.88,4.7,None,None,2014,5,7,Good,2,None,None,67,27,8,4,2,13,8,2,2,0,2,10,2,0,0,2,0,229,E,20131212-000198398-01,36,None,2,0,2,2,0,1,None,€ 703703 €,1,7,None,None,,0,None,0,None,0,Brussels Square,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10156246,Apartment,"€279,000",299000.0,Belgium,Antwerp,Turnhout,HERENTALS,2200.0,Grote Markt 10,51.18,4.84,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,1,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10155633,Apartment,"€319,000",319000.0,Belgium,Flemish Brabant,Leuven,Leuven,3000.0,Vismarkt 10 c,50.88,4.7,None,None,2001,1,4,Good,2,None,None,74,37,8,7,2,11,7,1,1,0,2,3,2,0,0,0,0,232,E,20151223-0000318734-01-5,37,None,2,0,2,2,0,1,None,"€ 1,2801280 €",1,None,None,None,,0,None,0,None,0,Parc Du Souverrain,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10154548,Apartment,"€320,000",320000.0,Belgium,Liege,Liege,Liege,4000.0,Rue Bonne Fortune 9,50.64,5.57,October 6 2022 - 12:00 AM,None,1918,3,4,As new,2,None,Urban,80,None,2,None,2,None,None,1,1,2,1,None,2,1,0,0,1,126,B,20210311025098,24,11196,1,0,2,0,0,0,None,€ 650650 €,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10154735,Apartment,"€359,000",419000.0,Belgium,East Flanders,Gent,Gent,9000.0,Sint-Denijslaan 1,51.03,3.72,None,West-Vlaanderen,None,None,None,None,None,6,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,1,1,None,,1,None,6,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10154732,Apartment,"€395,000",395000.0,Belgium,East Flanders,Gent,Gent,9000.0,Sint-Denijslaan 1,51.03,3.72,November 19 2022 - 12:00 AM,Gent en omstreken,2002,3,4,Good,2,1,Urban,119,66,6,None,2,19,8,1,1,2,1,None,2,1,2,0,1,92,A,20220718-0002640541-RES-1,2,None,1,0,2,2,0,1,Residential area with cultural historical aesthetic value,"€ 1,0741074 €",1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10156559,Apartment,"€495,000",580000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Avenue Louise 200,50.81,4.37,June 15 2023 - 12:00 AM,Bruxelles Est,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,70,B,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10162246,Apartment,Make,250000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Place du Chatelain 35,50.82,4.36,None,None,1953,4,5,To renovate,3,None,None,70,None,1,10,1,None,None,1,None,0,1,3,2,1,2,0,1,205,D,20211103-0000598714-01-7,51,None,3,1,2,0,1,1,None,€ 967967 €,1,42,None,4,,0,None,0,None,1,None,0,0,0,2,0,0,0,None,7,2,1,205,1,1,None,None,0,None,0,0,2,0,1,1,,None,0,0,,None,None,0,None,0,0,0,0
10151772,Apartment,"€263,000",263000.0,Belgium,Walloon Brabant,Nivelles,Wavre,1300.0,Avenue Reine Astrid 65,50.71,4.62,January 1 2023 - 12:00 AM,Brabant wallon,None,None,None,None,None,70,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10152027,Apartment,Make,299000.0,Belgium,Brussels,Brussels,Auderghem,1160.0,Place Communale 8,50.82,4.43,April 1 2023 - 12:00 AM,Brabant Flamand,2003,1,2,As new,2,None,Isolated,120,None,8,6,3,19,9,1,1,0,1,20,1,1,2,0,1,167,B,20220829-0002663849-RES-1,4,None,1,0,2,0,0,1,None,€ 609609 €,1,4,None,None,,2,1,0,11,0,None,0,0,0,0,2,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10153924,Apartment,"€310,000",310000.0,Belgium,East Flanders,Gent,Gent,9000.0,Sluizeken 16,51.06,3.72,None,None,2010,2,None,Good,2,None,"Living area (residential, urban or rural)",85,30,4,6,2,None,None,1,1,2,1,7,2,0,0,0,0,120,B,2358855,1000,None,1,0,2,2,2,1,"Living area (residential, urban or rural)",€ 785785 €,1,None,1,None,€ 9292 €,0,None,2,None,0,KAAIZICHT,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10153732,Apartment,"€319,000",319000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Avenue Louise 231,50.83,4.37,None,Châtelain,1965,1,4,Good,2,None,"Living area (residential, urban or rural)",70,20,6,10,1,14,None,1,1,0,1,None,0,0,2,0,0,219,E,20190108-0000541699-01-2,43,None,1,0,2,0,0,1,None,€ 493493 €,1,6,None,15,€ 5050 €,2,None,2,None,0,None,2,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10151854,Apartment,"€333,400",451250.0,Belgium,East Flanders,Gent,Gent,9000.0,Sint-Denijslaan 1,51.03,3.72,June 1 2024 - 12:00 AM,Oost-Vlaanderen,None,None,None,None,None,8,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,2,2,1,None,,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10152020,Apartment,Make,375000.0,Belgium,Walloon Brabant,Nivelles,Glabais,1473.0,Chemin de la Bruyere 58,50.63,4.47,None,None,1968,1,4,Good,2,None,Urban,94,33,4,8,2,15,10,1,1,0,1,None,1,1,2,0,1,328,F,201509010000302580-01-5,None,None,1,0,2,0,0,1,None,"€ 1,0111011 €",1,16,None,None,,0,None,2,None,2,None,0,0,0,0,0,0,0,None,2,2,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10152367,Apartment,"€390,000",885000.0,Belgium,Walloon Brabant,Nivelles,Chaumont-Gistoux,1325.0,Chaussee de Huy 231,50.69,4.69,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10152380,Apartment,"€415,000",675000.0,Belgium,Walloon Brabant,Nivelles,Chaumont-Gistoux,1325.0,Chaussee de Huy 231,50.69,4.69,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10151589,Apartment,"€479,000",479000.0,Belgium,Brussels,Brussels,Bruxelles,1020.0,Av.de la Brise 46,50.9,4.36,None,None,1958,1,4,As new,2,1,"Living area (residential, urban or rural)",150,50,4,15,3,13,19,2,2,0,1,10,2,1,0,0,1,257,E,Not specified,51,None,1,0,2,0,0,0,None,"€ 1,9061906 €",1,None,1,15,,0,1,2,19,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,350,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10153854,Apartment,"€490,000",490000.0,Belgium,East Flanders,Gent,Destelbergen,9070.0,Dendermondesteenweg 501,51.06,3.8,None,None,1993,2,None,Good,None,None,None,139,None,2,None,2,None,None,1,1,0,1,None,2,0,0,0,0,166,B,20220926-0002682816-RES-1,None,None,1,0,2,2,1,1,"Living area (residential, urban or rural)","€ 1,6031603 €",1,None,1,None,,0,1,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,225,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10148942,Apartment,"€150,000",1375000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Avenue Louis Lepoutre 112,50.82,4.36,June 1 2024 - 12:00 AM,Bruxelles Sud,None,None,None,None,None,36,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,55,B,B,None,None,0,0,0,2,0,1,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10149730,Apartment,"€179,000",495000.0,Belgium,West Flanders,Brugge,Zeebrugge,8380.0,Vismynstraat 13,51.33,3.2,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,0,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10151182,Apartment,"€209,000",209000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Wolvertem,1861.0,Valkebeekstraat 24,51.0,4.33,None,None,2001,1,None,Good,2,None,None,119,43,2,8,2,18,17,1,1,0,1,None,0,0,0,0,0,239,C,20190316-0002141882-RES-1,None,None,1,0,0,0,0,1,"Living area (residential, urban or rural)",€ 745745 €,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10148922,Apartment,"€275,000",275000.0,Belgium,Brussels,Brussels,Bruxelles,1020.0,Av.de la Brise 46,50.9,4.36,September 1 2022 - 12:00 AM,None,1966,3,3,As new,2,None,Urban,98,32,8,7,3,10,11,1,1,0,0,7,2,1,0,2,1,514,G,Not specified,103,None,1,0,0,0,0,0,None,"€ 1,2141214 €",1,None,None,None,,0,1,0,11,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10149814,Apartment,"€395,000",455000.0,Belgium,West Flanders,Brugge,Zeebrugge,8380.0,Vismynstraat 13,51.33,3.2,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,0,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10150676,Apartment,"€520,000",520000.0,Belgium,Brussels,Brussels,Auderghem,1160.0,Place Communale 8,50.82,4.43,August 1 2022 - 12:00 AM,Bruxelles,1900,5,6,Good,2,None,Urban,180,None,2,None,3,27,23,1,2,0,1,28,2,2,2,2,1,105,C,Not specified,21,None,1,0,2,0,1,0,"Living area (residential, urban or rural)","€ 2,0292029 €",1,15,None,None,,0,1,0,21,2,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10159755,Apartment,"€320,000",320000.0,Belgium,East Flanders,Gent,Gentbrugge,9050.0,Brusselsesteenweg 690,51.03,3.77,September 1 2024 - 12:00 AM,None,2022,4,6,As new,4,10,Urban,96,16,4,7,2,15,10,1,1,0,1,16,2,1,2,2,1,0,None,Not specified,None,None,1,0,2,2,2,1,"Living area (residential, urban or rural)",€ 750750 €,1,None,101,None,,2,None,2,None,0,None,0,0,1,0,0,0,0,None,None,1,1,35,0,0,None,None,0,None,315,1,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10159757,Apartment,"€375,000",375000.0,Belgium,East Flanders,Gent,Gentbrugge,9050.0,Brusselsesteenweg 690,51.03,3.77,September 1 2024 - 12:00 AM,None,2022,5,7,As new,4,10,Urban,91,12,4,8,2,16,10,1,1,0,1,12,1,1,2,2,1,0,None,Not specified,None,None,1,0,2,2,2,1,"Living area (residential, urban or rural)",€ 750750 €,1,None,101,None,,2,None,2,None,0,None,0,0,1,0,0,0,0,None,None,1,1,35,0,0,None,None,0,None,90,1,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10159758,Apartment,"€380,000",380000.0,Belgium,East Flanders,Gent,Gentbrugge,9050.0,Brusselsesteenweg 690,51.03,3.77,September 1 2024 - 12:00 AM,None,2022,4,7,As new,4,10,Urban,104,22,4,13,2,18,11,1,1,0,1,12,1,1,2,2,1,0,None,Not specified,None,None,1,0,2,2,2,1,"Living area (residential, urban or rural)",€ 750750 €,1,None,101,None,,0,None,2,None,0,None,0,0,1,0,0,0,0,None,None,1,1,35,0,0,None,None,0,None,225,1,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10160317,Apartment,"€215,000",215000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Avenue Louise 409,50.82,4.37,None,None,1928,5,5,To be done up,2,None,"Living area (residential, urban or rural)",60,20,4,15,1,20,None,1,1,2,1,2,1,1,0,0,1,656,G,20221004-0000622111-01-4,131,None,1,0,2,0,0,0,None,,1,10,None,None,,0,1,2,None,2,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10160095,Apartment,"€220,000",220000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Kraainem,1950.0,Avenue Baron Albert d'Huart 130,50.84,4.47,None,1 - Bruxelles Est,2019,2,13,As new,None,None,None,43,35,8,None,None,None,None,1,1,2,1,9,2,2,0,2,1,73,B,Not specified,17,None,1,0,2,0,0,1,None,,1,None,None,None,,0,1,0,None,2,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10160366,Apartment,"€275,000",275000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dworp,1653.0,Alsembergsesteenweg 660,50.73,4.3,None,None,1965,1,2,To renovate,2,1,None,80,None,1,8,2,15,9,1,1,2,1,None,0,0,0,0,0,236,C,20200618-0002283703-RES-1,None,None,1,0,2,0,0,0,None,,1,None,2,None,,0,None,0,None,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,None,None,0,85,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10160847,Apartment,"€595,000",595000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dworp,1653.0,Alsembergsesteenweg 660,50.73,4.3,None,None,2012,2,3,Good,None,None,None,230,58,4,None,3,22,21,2,None,2,1,38,2,0,0,0,0,111,B,Not specified,None,None,1,0,2,0,0,1,None,"€ 1,6081608 €",1,None,2,None,,0,None,0,12,0,De Magneet,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10160848,Apartment,"€595,000",595000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dworp,1653.0,Alsembergsesteenweg 660,50.73,4.3,None,None,2012,2,3,Good,None,None,None,230,58,4,None,3,22,21,2,None,2,1,38,2,0,0,0,0,111,B,Not specified,None,None,1,0,2,0,0,1,None,"€ 1,6081608 €",1,None,2,None,,0,None,0,12,0,De Magneet,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10147556,Apartment,"€79,000",79000.0,Belgium,Liege,Huy,Huy,4500.0,Avenue des Ardennes 1/02,50.52,5.24,None,None,1995,1,2,Good,None,1,None,77,21,3,None,2,None,None,None,1,0,1,None,0,0,0,0,0,311,D,20131120003997,89,23052,2,0,2,0,0,0,None,€ 448448 €,1,None,None,None,,0,1,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10147547,Apartment,"€229,500",419500.0,Belgium,Antwerp,Turnhout,Olen,2250.0,Industrielaan 41,51.15,4.89,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10148143,Apartment,"€235,000",235000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Avenue Louise 200,50.81,4.37,None,Bruxelles Nord,2009,2,5,Good,None,None,None,96,None,4,6,2,None,None,1,1,2,1,8,2,2,0,2,0,114,C,Not specified,24,None,1,0,2,0,1,1,None,"€ 1,2501250 €",1,None,1,None,€ 140140 €,0,None,0,None,0,None,2,0,2,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10148104,Apartment,"€265,000",265000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Avenue Louise 231,50.83,4.37,October 1 2022 - 12:00 AM,bruxelles,1958,1,10,Good,3,None,Isolated,91,40,2,8,2,14,12,1,1,2,1,6,2,2,0,2,1,201,D,Not specified,52,None,1,0,2,0,0,1,None,"€ 1,0011001 €",1,45,None,None,€ 100100 €,0,1,2,None,2,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10147859,Apartment,"€295,000",295000.0,Belgium,Brussels,Brussels,Bruxelles,1050.0,Avenue Louise 433,50.82,4.37,March 1 2023 - 12:00 AM,None,2019,2,2,As new,2,2,Isolated,92,37,8,8,2,12,10,1,1,2,1,None,1,1,0,2,1,132,B,20180327011469,26,14323,1,0,2,0,0,1,None,€ 929929 €,1,41,None,None,,0,1,2,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
